case,fault_type,target_service,journey_type,journey_label,signature,n_baseline,n_fault,baseline_p50,baseline_p95,baseline_p99,fault_p50,fault_p95,fault_p99,p95_ratio,baseline_throughput,fault_throughput,baseline_degraded_rate,fault_degraded_rate,degraded_rate_delta,baseline_fail_rate,fault_fail_rate,fail_rate_delta,p_value_raw,effect_size,impairment_magnitude,insufficient_data,short_window,p_value,impaired
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::AddItem+GetProduct,Add To Cart,AddItem+GetProduct,1037,782,8014.0,12275.399999999985,33389.1600000002,208527.0,210824.8,215218.06999999998,17.17457679586818,1.4402777777777778,1.086120162112462,0.010607521697203472,0.9974424552429667,0.9868349335457632,0.0,0.0,0.0,2.790164352749558e-288,0.9929747673670113,0.9929747673670113,False,False,1.395082176374779e-287,True
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,Product Detail View,Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,4460,3406,40102.5,104367.75000000001,276679.8999999998,1444080.5,1483679.75,1518442.65,14.215883258956907,6.194444444444445,4.730594977180365,0.010089686098654708,0.9979448032883147,0.98785511718966,0.0,0.0,0.0,0.0,0.9978838451795697,0.9978838451795697,False,False,0.0,True
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,Home Page View,Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,1000,762,108659.0,204489.59999999995,307455.2799999998,275680.0,361441.9499999999,415967.1,1.767532187455988,1.3888888888888888,1.0583421528512738,0.01,0.2664041994750656,0.2564041994750656,0.0,0.0,0.0,1.1788535717787355e-263,0.9638792650918635,0.9638792650918635,False,False,4.715414287114942e-263,True
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,Cart View,Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,2057,1581,66748.0,169643.79999999996,263811.0400000002,1653326.0,2095727.0,2153636.4,12.353690497383344,2.8569444444444443,2.195851632096934,0.010209042294603793,0.9974699557242251,0.9872609134296213,0.0,0.0,0.0,0.0,0.9970133300862176,0.9970133300862176,False,False,0.0,True
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::Convert+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,frontend::Convert+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,Convert+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,0,5,,,,1442844.0,1445257.6,1445422.72,,0.0,0.006944502315297071,,,,,0.0,,,,0.0,True,False,,False
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::Convert+GetCart+GetSupportedCurrencies+ListProducts,frontend::Convert+GetCart+GetSupportedCurrencies+ListProducts,Convert+GetCart+GetSupportedCurrencies+ListProducts,0,1,,,,282588.0,282588.0,282588.0,,0.0,0.0013889004630594144,,,,,0.0,,,,0.0,True,False,,False
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,frontend::GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,0,2,,,,1557622.0,1843862.5,1869306.1,,0.0,0.0027778009261188287,,,,,0.0,,,,0.0,True,False,,False
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::GetProduct,frontend::GetProduct,GetProduct,0,1,,,,1216529.0,1216529.0,1216529.0,,0.0,0.0013889004630594144,,,,,0.0,,,,0.0,True,False,,False
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,Place Order,GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,345,258,126168.0,242088.4,283481.88,1678948.0,2329329.3999999994,2716321.0100000002,9.621813354130142,0.4791666666666667,0.3583363194693289,0.011594202898550725,1.0,0.9884057971014493,0.0,0.0,0.0,7.58617997623248e-98,1.0,1.0,False,False,2.2758539928697438e-97,True
re2ob_productcatalogservice_delay_3,delay,productcatalogservice,frontend::GetSupportedCurrencies+ListProducts,frontend::GetSupportedCurrencies+ListProducts,GetSupportedCurrencies+ListProducts,0,1,,,,250482.0,250482.0,250482.0,,0.0,0.0013889004630594144,,,,,0.0,,,,0.0,True,False,,False
