case,fault_type,target_service,journey_type,journey_label,signature,n_baseline,n_fault,baseline_p50,baseline_p95,baseline_p99,fault_p50,fault_p95,fault_p99,p95_ratio,baseline_throughput,fault_throughput,baseline_degraded_rate,fault_degraded_rate,degraded_rate_delta,baseline_fail_rate,fault_fail_rate,fail_rate_delta,p_value_raw,effect_size,impairment_magnitude,insufficient_data,short_window,p_value,impaired
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::AddItem+GetProduct,Add To Cart,AddItem+GetProduct,1031,987,8024.0,12048.5,51862.00000000011,8250.0,14915.899999999994,64484.25999999996,1.2379881313026513,1.4319464332589351,1.3708657009957181,0.01066925315227934,0.02735562310030395,0.01668636994802461,0.0,0.0,0.0,9.065161211973728e-07,0.12974586206523808,0.12974586206523808,False,False,1.8130322423947456e-06,False
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,Product Detail View,Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,4406,4253,44051.5,118754.0,297348.2499999984,118978.0,239974.39999999997,695094.8399999994,2.0207689846236754,6.119452943684644,5.907083917259158,0.010213345438039038,0.03550434987067952,0.02529100443264048,0.0,0.0,0.0,0.0,0.7383222801047542,0.7383222801047542,False,False,0.0,True
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,Home Page View,Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,1025,931,140979.0,306972.1999999999,476510.3599999999,426199.0,856154.5,1267431.6000000047,2.7890294300265634,1.4236130883515115,1.2930860867548262,0.010731707317073172,0.3533834586466165,0.34265175132954334,0.0,0.0,0.0,4.168285820737735e-279,0.9338660239448797,0.9338660239448797,False,False,2.0841429103688676e-278,True
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,Cart View,Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,2063,1981,79764.0,241450.19999999998,363858.83999999944,246194.0,511664.0,788968.6000000002,2.119128499375855,2.865281757335774,2.7514538537715474,0.010179350460494426,0.16658253407370016,0.15640318361320574,0.0,0.0,0.0,0.0,0.7941165747406957,0.7941165747406957,False,False,0.0,True
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,Place Order,GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,357,322,139364.0,278969.8,368053.68,288258.0,575062.4499999993,1195655.36,2.061378866099482,0.4958340219916972,0.4472327818851279,0.011204481792717087,0.2981366459627329,0.2869321641700158,0.0,0.0,0.0,3.7448662205997247e-69,0.7822259338518016,0.7822259338518016,False,False,1.1234598661799174e-68,True
re2ob_currencyservice_cpu_3,cpu,currencyservice,frontend::empty,frontend::empty,,822,765,330.5,1008.9499999999999,1400.4799999999996,373.0,1264.8,2276.5600000000018,1.2535804549283909,1.141668252317017,1.062525087397897,0.010948905109489052,0.0392156862745098,0.028266781165020752,0.0,0.0,0.0,0.0006476392591608254,0.10431754210199906,0.10431754210199906,False,False,0.0006476392591608254,False
re2ob_currencyservice_cpu_3,cpu,currencyservice,orphaned::hipstershop.CurrencyService/Convert,hipstershop.CurrencyService/Convert (orphaned root),Convert,1241,1116,5140.0,71381.0,77810.39999999997,73393.5,94832.25,103676.59999999996,1.3285363051792494,1.7236135050187569,1.5500365980863438,0.010475423045930701,0.43100358422939067,0.42052816118346,0.0,0.0,0.0,4.93423539161602e-122,0.5603455994269855,0.5603455994269855,False,False,1.973694156646408e-121,True
