case,fault_type,target_service,journey_type,journey_label,signature,n_baseline,n_fault,baseline_p50,baseline_p95,baseline_p99,fault_p50,fault_p95,fault_p99,p95_ratio,baseline_throughput,fault_throughput,baseline_degraded_rate,fault_degraded_rate,degraded_rate_delta,baseline_fail_rate,fault_fail_rate,fail_rate_delta,p_value_raw,effect_size,impairment_magnitude,insufficient_data,short_window,p_value,impaired
re2ob_emailservice_mem_1,mem,emailservice,frontend::AddItem+GetProduct,Add To Cart,AddItem+GetProduct,984,985,8377.0,13710.99999999998,31521.03999999994,8462.0,16395.599999999995,96232.39999999997,1.1957989935088629,1.367204053815597,1.3680555555555556,0.01016260162601626,0.023350253807106598,0.013187652181090338,0.0,0.0,0.0,0.39601797605353584,0.03350666501588884,0.03350666501588884,False,False,1.0,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,Product Detail View,Convert+GetAds+GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,4467,4323,49631.0,125850.69999999998,276147.90000000014,52494.0,136619.69999999992,274412.19999999914,1.0855696472089542,6.206606207717756,6.004166666666666,0.010073875083948958,0.00994679620633819,-0.000127078877610768,0.0,0.0,0.0,0.0629592110170122,0.02649661917883317,0.02649661917883317,False,False,0.314796055085061,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,Home Page View,Convert+GetAds+GetCart+GetSupportedCurrencies+ListProducts,996,1016,181729.0,355699.0,480582.34999999974,184692.5,365501.5,573667.7000000001,1.0275584131526938,1.38387727398408,1.4111111111111112,0.010040160642570281,0.013779527559055118,0.003739366916484837,0.0,0.0,0.0,1.0,-0.00394787812667996,0.0,False,False,1.0,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,Cart View,Convert+GetCart+GetProduct+GetQuote+GetSupportedCurrencies+ListRecommendations,1971,1992,102534.0,256246.5,351351.29999999993,110375.0,262167.2499999999,433583.6899999989,1.0231056814434534,2.7385764126733148,2.7666666666666666,0.010147133434804667,0.01957831325301205,0.009431179818207382,0.0,0.0,0.0,0.0029924482914247263,0.058253307496856976,0.058253307496856976,False,False,0.017954689748548358,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,frontend::GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,GetCart+GetProduct+GetSupportedCurrencies+ListRecommendations,0,1,,,,62986.0,62986.0,62986.0,,0.0,0.001388888888888889,,,,,0.0,,,,0.0,True,False,,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::GetProduct+GetSupportedCurrencies,frontend::GetProduct+GetSupportedCurrencies,GetProduct+GetSupportedCurrencies,0,2,,,,68235.0,72179.7,72530.34,,0.0,0.002777777777777778,,,,,0.0,,,,0.0,True,False,,False
re2ob_emailservice_mem_1,mem,emailservice,frontend::GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,Place Order,GetProduct+GetSupportedCurrencies+ListRecommendations+PlaceOrder,337,339,178093.0,292946.6,394773.5199999997,349830.0,1678033.2999999998,2091814.2,5.728120073760883,0.46823959973156115,0.4708333333333333,0.011869436201780416,0.4631268436578171,0.45125740745603665,0.0,0.0,0.0,3.3412834762320306e-36,0.5608308605341246,0.5608308605341246,False,False,2.3388984333624213e-35,True
re2ob_emailservice_mem_1,mem,emailservice,frontend::empty,frontend::empty,,822,842,309.5,791.6999999999996,1290.769999999994,315.5,800.8999999999999,1345.3100000000036,1.0116205633447015,1.142115581541078,1.1694444444444445,0.010948905109489052,0.010688836104513063,-0.0002600690049759883,0.0,0.0,0.0,0.8196274986459919,0.02334119319659478,0.02334119319659478,False,False,1.0,False
re2ob_emailservice_mem_1,mem,emailservice,direct::hipstershop.CurrencyService/Convert,hipstershop.CurrencyService/Convert (direct),Convert,1145,1138,4998.0,79237.2,83522.43999999999,5261.5,81171.19999999998,91755.10999999962,1.0244077276834616,1.5909030910760757,1.5805555555555555,0.010480349344978166,0.025483304042179262,0.015002954697201096,0.0,0.0,0.0,0.06859479682264323,0.05116230880806749,0.05116230880806749,False,False,0.314796055085061,False
