case,service,fault_type,capability_id,capability,magnitude,value_per_min,weighted_magnitude
re2tt_ts-order-service_disk_1,ts-order-service,disk,order_management,Order Management,0.7756862745098039,40.0,31.027450980392153
re2tt_ts-order-service_disk_1,ts-order-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_disk_1,ts-order-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_disk_1,ts-order-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_disk_1,ts-order-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_disk_1,ts-order-service,disk,admin_configuration,Admin Configuration,0.2966182048040455,5.0,1.4830910240202275
re2tt_ts-order-service_disk_2,ts-order-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_disk_2,ts-order-service,disk,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,order_management,Order Management,0.4023208772490152,40.0,16.09283508996061
re2tt_ts-order-service_disk_3,ts-order-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_disk_3,ts-order-service,disk,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,ticket_reservation,Ticket Reservation,0.8954451345755694,100.0,89.54451345755695
re2tt_ts-order-service_loss_1,ts-order-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,trip_search,Trip Search,0.5197735114571354,60.0,31.186410687428122
re2tt_ts-order-service_loss_1,ts-order-service,loss,order_management,Order Management,0.8297029702970298,40.0,33.18811881188119
re2tt_ts-order-service_loss_1,ts-order-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_loss_1,ts-order-service,loss,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_loss_2,ts-order-service,loss,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,order_management,Order Management,0.2603155339805825,40.0,10.4126213592233
re2tt_ts-order-service_loss_3,ts-order-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_loss_3,ts-order-service,loss,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,trip_search,Trip Search,0.319033396687483,60.0,19.14200380124898
re2tt_ts-order-service_mem_1,ts-order-service,mem,order_management,Order Management,0.9870129870129872,40.0,39.48051948051949
re2tt_ts-order-service_mem_1,ts-order-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_mem_1,ts-order-service,mem,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,ticket_reservation,Ticket Reservation,0.5292207792207793,100.0,52.922077922077925
re2tt_ts-order-service_mem_2,ts-order-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,trip_search,Trip Search,0.2083713220058018,60.0,12.502279320348109
re2tt_ts-order-service_mem_2,ts-order-service,mem,order_management,Order Management,1.0,40.0,40.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_mem_2,ts-order-service,mem,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,ticket_reservation,Ticket Reservation,0.979328165374677,100.0,97.9328165374677
re2tt_ts-order-service_mem_3,ts-order-service,mem,payment_processing,Payment Processing,0.3615819209039548,100.0,36.15819209039548
re2tt_ts-order-service_mem_3,ts-order-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,trip_search,Trip Search,0.6409919152592904,60.0,38.45951491555743
re2tt_ts-order-service_mem_3,ts-order-service,mem,order_management,Order Management,0.9934879934879934,40.0,39.739519739519736
re2tt_ts-order-service_mem_3,ts-order-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_mem_3,ts-order-service,mem,admin_configuration,Admin Configuration,0.3419546636937942,5.0,1.709773318468971
re2tt_ts-order-service_socket_1,ts-order-service,socket,ticket_reservation,Ticket Reservation,0.9939148073022313,100.0,99.39148073022312
re2tt_ts-order-service_socket_1,ts-order-service,socket,payment_processing,Payment Processing,0.703048780487805,100.0,70.3048780487805
re2tt_ts-order-service_socket_1,ts-order-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_socket_1,ts-order-service,socket,trip_search,Trip Search,0.9667327605199384,60.0,58.0039656311963
re2tt_ts-order-service_socket_1,ts-order-service,socket,order_management,Order Management,0.997067986072934,40.0,39.88271944291736
re2tt_ts-order-service_socket_1,ts-order-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_socket_1,ts-order-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_socket_1,ts-order-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_socket_1,ts-order-service,socket,food_ordering,Food Ordering,0.2126131221719456,15.0,3.189196832579184
re2tt_ts-order-service_socket_1,ts-order-service,socket,admin_configuration,Admin Configuration,0.2485562485562484,5.0,1.242781242781242
re2tt_ts-order-service_socket_2,ts-order-service,socket,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,payment_processing,Payment Processing,0.7694361027694361,100.0,76.9436102769436
re2tt_ts-order-service_socket_2,ts-order-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,order_management,Order Management,0.9857397504456328,40.0,39.42959001782531
re2tt_ts-order-service_socket_2,ts-order-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_socket_2,ts-order-service,socket,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,ticket_reservation,Ticket Reservation,0.9897435897435898,100.0,98.97435897435898
re2tt_ts-order-service_socket_3,ts-order-service,socket,payment_processing,Payment Processing,0.6211293260473589,100.0,62.112932604735896
re2tt_ts-order-service_socket_3,ts-order-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,trip_search,Trip Search,0.6900796993455582,60.0,41.404781960733494
re2tt_ts-order-service_socket_3,ts-order-service,socket,order_management,Order Management,0.9725738396624471,40.0,38.90295358649789
re2tt_ts-order-service_socket_3,ts-order-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-order-service_socket_3,ts-order-service,socket,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,ticket_reservation,Ticket Reservation,0.927950310559006,100.0,92.7950310559006
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,trip_search,Trip Search,0.9714298564481908,60.0,58.28579138689145
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,order_management,Order Management,0.9237961664329126,40.0,36.95184665731651
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,food_ordering,Food Ordering,0.7126134996171096,15.0,10.689202494256644
re2tt_ts-route-service_cpu_1,ts-route-service,cpu,admin_configuration,Admin Configuration,0.9998343685300206,5.0,4.999171842650103
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,trip_search,Trip Search,0.8516955777597568,60.0,51.10173466558541
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-route-service_cpu_2,ts-route-service,cpu,admin_configuration,Admin Configuration,0.8958020989505247,5.0,4.4790104947526235
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,trip_search,Trip Search,0.81700792864222,60.0,49.020475718533206
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-route-service_cpu_3,ts-route-service,cpu,admin_configuration,Admin Configuration,0.9859022556390976,5.0,4.929511278195488
re2tt_ts-route-service_delay_1,ts-route-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,order_management,Order Management,0.8687642866747345,40.0,34.75057146698938
re2tt_ts-route-service_delay_1,ts-route-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,food_ordering,Food Ordering,1.0,15.0,15.0
re2tt_ts-route-service_delay_1,ts-route-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,order_management,Order Management,0.8458417849898581,40.0,33.83367139959432
re2tt_ts-route-service_delay_2,ts-route-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,food_ordering,Food Ordering,1.0,15.0,15.0
re2tt_ts-route-service_delay_2,ts-route-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,order_management,Order Management,0.7247252747252748,40.0,28.989010989010993
re2tt_ts-route-service_delay_3,ts-route-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,food_ordering,Food Ordering,1.0,15.0,15.0
re2tt_ts-route-service_delay_3,ts-route-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,ticket_reservation,Ticket Reservation,0.608819345661451,100.0,60.881934566145105
re2tt_ts-route-service_disk_1,ts-route-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,trip_search,Trip Search,0.4780186648972271,60.0,28.681119893833625
re2tt_ts-route-service_disk_1,ts-route-service,disk,order_management,Order Management,0.6835484938762,40.0,27.341939755048
re2tt_ts-route-service_disk_1,ts-route-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_disk_1,ts-route-service,disk,food_ordering,Food Ordering,0.3772456010828104,15.0,5.658684016242156
re2tt_ts-route-service_disk_1,ts-route-service,disk,admin_configuration,Admin Configuration,0.5078730904817861,5.0,2.5393654524089304
re2tt_ts-route-service_disk_2,ts-route-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,trip_search,Trip Search,0.6910322009771861,60.0,41.46193205863116
re2tt_ts-route-service_disk_2,ts-route-service,disk,order_management,Order Management,0.9647058823529412,40.0,38.588235294117645
re2tt_ts-route-service_disk_2,ts-route-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_disk_2,ts-route-service,disk,food_ordering,Food Ordering,0.3734210251592025,15.0,5.601315377388038
re2tt_ts-route-service_disk_2,ts-route-service,disk,admin_configuration,Admin Configuration,0.5635635635635636,5.0,2.817817817817818
re2tt_ts-route-service_disk_3,ts-route-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,trip_search,Trip Search,0.0,60.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,order_management,Order Management,0.8373954812310977,40.0,33.49581924924391
re2tt_ts-route-service_disk_3,ts-route-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-route-service_disk_3,ts-route-service,disk,admin_configuration,Admin Configuration,0.0,5.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,ticket_reservation,Ticket Reservation,0.5659090909090909,100.0,56.59090909090909
re2tt_ts-route-service_loss_1,ts-route-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,trip_search,Trip Search,0.711257767834949,60.0,42.67546607009694
re2tt_ts-route-service_loss_1,ts-route-service,loss,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_loss_1,ts-route-service,loss,food_ordering,Food Ordering,0.2518522466819466,15.0,3.7777837002291994
re2tt_ts-route-service_loss_1,ts-route-service,loss,admin_configuration,Admin Configuration,0.860632183908046,5.0,4.30316091954023
re2tt_ts-route-service_loss_2,ts-route-service,loss,ticket_reservation,Ticket Reservation,0.8622159090909092,100.0,86.22159090909092
re2tt_ts-route-service_loss_2,ts-route-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_loss_2,ts-route-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_loss_2,ts-route-service,loss,trip_search,Trip Search,0.732003487862863,60.0,43.920209271771775
re2tt_ts-route-service_loss_2,ts-route-service,loss,order_management,Order Management,0.8848718848718848,40.0,35.39487539487539
re2tt_ts-route-service_loss_2,ts-route-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_loss_2,ts-route-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_loss_2,ts-route-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_loss_2,ts-route-service,loss,food_ordering,Food Ordering,0.2803869558433454,15.0,4.20580433765018
re2tt_ts-route-service_loss_2,ts-route-service,loss,admin_configuration,Admin Configuration,0.7925174381737476,5.0,3.9625871908687382
re2tt_ts-route-service_loss_3,ts-route-service,loss,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,trip_search,Trip Search,0.2453046561428555,60.0,14.718279368571329
re2tt_ts-route-service_loss_3,ts-route-service,loss,order_management,Order Management,0.8886831275720164,40.0,35.547325102880656
re2tt_ts-route-service_loss_3,ts-route-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-route-service_loss_3,ts-route-service,loss,admin_configuration,Admin Configuration,0.3899173553719008,5.0,1.949586776859504
re2tt_ts-route-service_mem_1,ts-route-service,mem,ticket_reservation,Ticket Reservation,0.96,100.0,96.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,trip_search,Trip Search,0.999713826654806,60.0,59.98282959928836
re2tt_ts-route-service_mem_1,ts-route-service,mem,order_management,Order Management,0.8103286384976527,40.0,32.41314553990611
re2tt_ts-route-service_mem_1,ts-route-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-route-service_mem_1,ts-route-service,mem,food_ordering,Food Ordering,0.8647201630034249,15.0,12.970802445051374
re2tt_ts-route-service_mem_1,ts-route-service,mem,admin_configuration,Admin Configuration,0.999836038694868,5.0,4.9991801934743405
re2tt_ts-route-service_mem_2,ts-route-service,mem,ticket_reservation,Ticket Reservation,0.5105882352941176,100.0,51.058823529411754
re2tt_ts-route-service_mem_2,ts-route-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-route-service_mem_2,ts-route-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-route-service_mem_2,ts-route-service,mem,trip_search,Trip Search,0.6249892264598147,60.0,37.499353587588885
re2tt_ts-route-service_mem_2,ts-route-service,mem,order_management,Order Management,0.9217932752179328,40.0,36.87173100871731
